#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403638587077829376.0000000000,15.4953812814,-3.7997782372,2.0048578428,0.4359576896,0.6223685116,-0.5193289383,0.391018902935
1403638587127829504.0000000000,15.4669349391,-3.7681185127,1.9941373398,0.4360295831,0.6223785209,-0.5196376370,0.390512362821
1403638587177829376.0000000000,15.4384050255,-3.7363402785,1.9871946951,0.4347265940,0.6235082323,-0.5197350633,0.390032994422
1403638587227829504.0000000000,15.4092295732,-3.7044759147,1.9821989297,0.4334667364,0.6246985881,-0.5199845040,0.389197094083
1403638587277829376.0000000000,15.3799750914,-3.6722650299,1.9797673696,0.4329867016,0.6250450031,-0.5204742378,0.388520048598
1403638587327829504.0000000000,15.3502918939,-3.6399034338,1.9785437954,0.4314200151,0.6259778790,-0.5210541511,0.387983295149
1403638587377829376.0000000000,15.3195932940,-3.6074262210,1.9785384036,0.4311406149,0.6264149054,-0.5213761932,0.387155009821
1403638587427829504.0000000000,15.2888008658,-3.5749785204,1.9797994010,0.4311876975,0.6262033066,-0.5221886791,0.386349028444
1403638587477829376.0000000000,15.2584905976,-3.5421965884,1.9811052412,0.4315479754,0.6258331289,-0.5230721632,0.385350167787
1403638587527829504.0000000000,15.2284026402,-3.5094625907,1.9815892714,0.4319485392,0.6255774340,-0.5230784383,0.385308033902
1403638587577829376.0000000000,15.1983569956,-3.4768795493,1.9808014451,0.4315901295,0.6255295940,-0.5240155901,0.384513131823
1403638587627829504.0000000000,15.1686723512,-3.4444202011,1.9788004231,0.4321449729,0.6250599024,-0.5242318057,0.384359017953
1403638587677829376.0000000000,15.1389672389,-3.4121594678,1.9755357584,0.4320644495,0.6249054767,-0.5243984312,0.38447333063
1403638587727829504.0000000000,15.1093498310,-3.3798993230,1.9712301583,0.4321354107,0.6248945223,-0.5241917244,0.384693200943
1403638587777829376.0000000000,15.0797532035,-3.3477360669,1.9657114349,0.4324059072,0.6243983209,-0.5246531235,0.384565947919
1403638587827829504.0000000000,15.0503288326,-3.3155326373,1.9589947649,0.4327377990,0.6239923945,-0.5251508723,0.384171901854
1403638587877829376.0000000000,15.0207677393,-3.2833913542,1.9511155273,0.4331306342,0.6236842359,-0.5253436555,0.3839659767
1403638587927829504.0000000000,14.9911209625,-3.2515207915,1.9420540305,0.4332563443,0.6234084478,-0.5255222495,0.384027619573
1403638587977829376.0000000000,14.9613788131,-3.2198734532,1.9320426108,0.4335701240,0.6231322771,-0.5256650395,0.383926267786
1403638588027829504.0000000000,14.9315512768,-3.1884133137,1.9212936710,0.4342043868,0.6227645331,-0.5253381860,0.384253402126
1403638588077829376.0000000000,14.9018388958,-3.1572404466,1.9095189652,0.4339302002,0.6230600913,-0.5244530349,0.385291731269
1403638588127829504.0000000000,14.8721227354,-3.1265693971,1.8964475638,0.4324699843,0.6238497993,-0.5233941434,0.387091347468
1403638588177829376.0000000000,14.8422526216,-3.0960333945,1.8823900505,0.4301878213,0.6253676929,-0.5206113608,0.390918787077
1403638588227829504.0000000000,14.8119757117,-3.0649789351,1.8685966804,0.4288193026,0.6263752430,-0.5193709243,0.392456244317
1403638588277829376.0000000000,14.7812656430,-3.0333385954,1.8558225414,0.4282489605,0.6269338782,-0.5186096358,0.393193064359
1403638588327829504.0000000000,14.7506252648,-3.0011810555,1.8443663967,0.4278804158,0.6272657494,-0.5187453009,0.392885914897
1403638588377829376.0000000000,14.7199221725,-2.9684265255,1.8352167288,0.4276110686,0.6275236028,-0.5180866796,0.393635738148
1403638588427829504.0000000000,14.6891058949,-2.9349313797,1.8281351150,0.4281659962,0.6271947215,-0.5186325950,0.392836979439
1403638588477829376.0000000000,14.6582255716,-2.9008821251,1.8234448990,0.4284938582,0.6270753201,-0.5190165278,0.392162466706
1403638588527829504.0000000000,14.6259314368,-2.8664947702,1.8206714862,0.4294301091,0.6264063089,-0.5198949790,0.391042361389
1403638588577829376.0000000000,14.5930908688,-2.8319542045,1.8203618953,0.4304177049,0.6258208194,-0.5203161380,0.390333213803
1403638588627829504.0000000000,14.5594616374,-2.7971487156,1.8219701045,0.4313727017,0.6253471312,-0.5208038041,0.389386639959
1403638588677829376.0000000000,14.5248233746,-2.7623100525,1.8252879588,0.4325531709,0.6245840402,-0.5212662664,0.388682403238
1403638588727829504.0000000000,14.4902789804,-2.7271185895,1.8307806974,0.4346227074,0.6230147090,-0.5220303614,0.38786605469
1403638588777829376.0000000000,14.4556132737,-2.6920873588,1.8358791009,0.4349798118,0.6226803304,-0.5220346642,0.38799687986
1403638588827829504.0000000000,14.4205834127,-2.6570144187,1.8400235783,0.4357033094,0.6221059317,-0.5225222653,0.387449762257
1403638588877829376.0000000000,14.3854196454,-2.6221207615,1.8424452958,0.4364714100,0.6212876225,-0.5239561146,0.385959050063
1403638588927829504.0000000000,14.3530418419,-2.5875329562,1.8451501344,0.4363009997,0.6212922843,-0.5238369388,0.386305833092
1403638588977829376.0000000000,14.3190738047,-2.5533440434,1.8446231371,0.4362623176,0.6210952775,-0.5241995982,0.386174348968
1403638589027829504.0000000000,14.2851265414,-2.5194377052,1.8423028057,0.4361165960,0.6209851996,-0.5244885688,0.386123604409
1403638589077829376.0000000000,14.2510703750,-2.4857345276,1.8382060463,0.4356037835,0.6211515423,-0.5245117872,0.386403274286
1403638589127829504.0000000000,14.2170180048,-2.4521539102,1.8327622898,0.4351041270,0.6212695710,-0.5241276725,0.387296658598
1403638589177829376.0000000000,14.1830695057,-2.4187653821,1.8264276718,0.4351227736,0.6211621450,-0.5237623760,0.387941664518
1403638589227829504.0000000000,14.1486927536,-2.3854239095,1.8188353907,0.4354958329,0.6209500888,-0.5239526223,0.387605490438
1403638589277829376.0000000000,14.1144665867,-2.3523972218,1.8107253267,0.4366667374,0.6201135872,-0.5234856376,0.388257758011
1403638589327829504.0000000000,14.0798509151,-2.3197542965,1.8013583933,0.4362570371,0.6202195124,-0.5237986339,0.38812697034
1403638589377829376.0000000000,14.0452492326,-2.2871714481,1.7933951547,0.4368803077,0.6199965592,-0.5232318924,0.388546329497
1403638589427829504.0000000000,14.0098916066,-2.2547732921,1.7861884847,0.4365330904,0.6201732714,-0.5240319695,0.387575114459
1403638589477829376.0000000000,13.9747950363,-2.2227521441,1.7798709307,0.4358239320,0.6205165679,-0.5240850604,0.387751903484
1403638589527829504.0000000000,13.9396252472,-2.1908131662,1.7752833823,0.4362568917,0.6204466898,-0.5241910882,0.387233176037
1403638589577829376.0000000000,13.9038294015,-2.1592996557,1.7722268405,0.4361712344,0.6203357085,-0.5244392043,0.387171517674
1403638589627829504.0000000000,13.8676813758,-2.1277513671,1.7714817660,0.4363375633,0.6203480783,-0.5239090572,0.387681689524
1403638589677829376.0000000000,13.8318128410,-2.0960860109,1.7730365762,0.4357428670,0.6208107030,-0.5246809100,0.386564571165
1403638589727829504.0000000000,13.7952060643,-2.0649273441,1.7766040788,0.4342670922,0.6216314874,-0.5252760454,0.386097737147
1403638589777829376.0000000000,13.7585053151,-2.0340604139,1.7810567815,0.4333231627,0.6221038813,-0.5255733355,0.385992832261
1403638589827829504.0000000000,13.7216486453,-2.0034162332,1.7851900041,0.4330626200,0.6220385653,-0.5264428055,0.385204832395
1403638589877829376.0000000000,13.6849137251,-1.9730050034,1.7878988087,0.4322591839,0.6221812230,-0.5266806315,0.385551599794
1403638589927829504.0000000000,13.6482050610,-1.9426423190,1.7889863793,0.4316544525,0.6224202116,-0.5266358033,0.385904450019
1403638589977829376.0000000000,13.6115224479,-1.9124385940,1.7895885104,0.4318182367,0.6219953097,-0.5270887944,0.385787827645
1403638590027829504.0000000000,13.5747959049,-1.8822066566,1.7886434560,0.4322986316,0.6214549100,-0.5278004007,0.385147277041
1403638590077829376.0000000000,13.5379709426,-1.8522044295,1.7862515934,0.4318315133,0.6216183287,-0.5278457574,0.385345369621
1403638590127829504.0000000000,13.5011291607,-1.8223753201,1.7831692332,0.4324526473,0.6207996446,-0.5278745030,0.38592877343
1403638590177829376.0000000000,13.4642926231,-1.7926880609,1.7786763710,0.4326664352,0.6205016197,-0.5277415980,0.38634997285
1403638590227829504.0000000000,13.4273173704,-1.7631332589,1.7731037445,0.4331535851,0.6198768256,-0.5278401127,0.386672352581
1403638590277829376.0000000000,13.3901623502,-1.7337496813,1.7666542198,0.4336241819,0.6195504430,-0.5280529630,0.386377258238
1403638590327829504.0000000000,13.3523410113,-1.7047735253,1.7591477283,0.4334624031,0.6194840893,-0.5279380714,0.386821924107
1403638590377829376.0000000000,13.3142657552,-1.6758166881,1.7505384457,0.4328654277,0.6196679044,-0.5285739661,0.386327286368
1403638590427829504.0000000000,13.2760721152,-1.6470292332,1.7411945408,0.4317393858,0.6203304666,-0.5285347695,0.38657756322
1403638590477829376.0000000000,13.2370288436,-1.6182999540,1.7312302861,0.4319449334,0.6201081500,-0.5290121603,0.386051280491
1403638590527829504.0000000000,13.1978137442,-1.5898169885,1.7217854199,0.4320917184,0.6200431251,-0.5293461199,0.38553333871
1403638590577829376.0000000000,13.1586210586,-1.5616464139,1.7130848295,0.4309244864,0.6208711421,-0.5300456134,0.384544873437
1403638590627829504.0000000000,13.1198964050,-1.5335790280,1.7062858912,0.4297850481,0.6217708438,-0.5305615556,0.383653836027
1403638590677829376.0000000000,13.0820059123,-1.5055271691,1.7016426359,0.4295173882,0.6220992413,-0.5316097706,0.381966489402
1403638590727829504.0000000000,13.0445200628,-1.4778106902,1.6992571814,0.4292944229,0.6221896975,-0.5322860044,0.381127128881
1403638590777829376.0000000000,13.0071034977,-1.4502902870,1.6986914185,0.4287126435,0.6227041678,-0.5323488988,0.380853828545
1403638590827829504.0000000000,12.9706300984,-1.4230326435,1.6993077338,0.4278671216,0.6232598322,-0.5324753238,0.380718974384
1403638590877829376.0000000000,12.9356892491,-1.3958898049,1.7018064274,0.4274214975,0.6234875144,-0.5326621043,0.380585424713
1403638590927829504.0000000000,12.9011978636,-1.3687889674,1.7065812166,0.4274204204,0.6234977483,-0.5333716542,0.379574789102
1403638590977829376.0000000000,12.8664160070,-1.3420308970,1.7134138099,0.4270501845,0.6237300578,-0.5337441401,0.379085937287
1403638591027829504.0000000000,12.8313775668,-1.3156687731,1.7207925325,0.4266303287,0.6237666306,-0.5347928947,0.378018932127
1403638591077829376.0000000000,12.7972227212,-1.2895965598,1.7278907906,0.4261382985,0.6240514876,-0.5353977723,0.377246758293
1403638591127829504.0000000000,12.7633792323,-1.2640168256,1.7333481999,0.4231956727,0.6259598511,-0.5364810454,0.375856056563
1403638591177829376.0000000000,12.7302084599,-1.2386132686,1.7373115832,0.4205157943,0.6275903392,-0.5379814857,0.373995660239
1403638591227829504.0000000000,12.7014589745,-1.2142640632,1.7408966092,0.4168109151,0.6299765277,-0.5398456510,0.371436278123
1403638591277829376.0000000000,12.6716879934,-1.1890020808,1.7420587073,0.4130914991,0.6323193971,-0.5420947680,0.368321674506
1403638591327829504.0000000000,12.6435494119,-1.1637018846,1.7423899976,0.4100150236,0.6343102041,-0.5443744420,0.364958507634
1403638591377829376.0000000000,12.6172598463,-1.1384615362,1.7417662979,0.4080438202,0.6354577238,-0.5460063721,0.362726844522
1403638591427829504.0000000000,12.5927764193,-1.1131813940,1.7403420522,0.4061504184,0.6364933209,-0.5475785489,0.360660259626
1403638591477829376.0000000000,12.5700585580,-1.0878947155,1.7373819734,0.4049099267,0.6372687354,-0.5489766903,0.358554185124
1403638591527829504.0000000000,12.5495138752,-1.0625383357,1.7328379151,0.4033534935,0.6380125946,-0.5507221555,0.356301832432
1403638591577829376.0000000000,12.5303506745,-1.0373517347,1.7269405928,0.4016408666,0.6390218212,-0.5520934732,0.354300046856
1403638591627829504.0000000000,12.5138828544,-1.0121373726,1.7199345719,0.4010783693,0.6393732245,-0.5528482543,0.353124381997
1403638591677829376.0000000000,12.4997879496,-0.9868532445,1.7125520783,0.4015708954,0.6388693357,-0.5532530807,0.352842481238
1403638591727829504.0000000000,12.4882155486,-0.9617422999,1.7049217965,0.4025360684,0.6380145189,-0.5530912166,0.353542491632
1403638591777829376.0000000000,12.4790520081,-0.9369236426,1.6972589619,0.4036098774,0.6374643556,-0.5516490388,0.355558152997
1403638591827829504.0000000000,12.4720367159,-0.9121718967,1.6900701278,0.4056032078,0.6361336440,-0.5511450855,0.35645353073
1403638591877829376.0000000000,12.4657580977,-0.8880465613,1.6829711547,0.4067158482,0.6355564522,-0.5500594123,0.357889449148
1403638591927829504.0000000000,12.4628438236,-0.8636433847,1.6782934679,0.4092012897,0.6341091651,-0.5489122963,0.359381638684
1403638591977829376.0000000000,12.4615559602,-0.8395980401,1.6752267275,0.4103199327,0.6333063414,-0.5484696246,0.360196754013
1403638592027829504.0000000000,12.4627824814,-0.8155049441,1.6752411068,0.4128504182,0.6317864907,-0.5474244806,0.361561613534
1403638592077829376.0000000000,12.4662681444,-0.7915366585,1.6768410973,0.4141352382,0.6312257190,-0.5466138687,0.36229735675
1403638592127829504.0000000000,12.4712109506,-0.7676807327,1.6802118705,0.4155929932,0.6307690053,-0.5456428350,0.362886790384
1403638592177829376.0000000000,12.4783225053,-0.7434662482,1.6866636973,0.4202748974,0.6292209504,-0.5439492174,0.362724764794
1403638592227829504.0000000000,12.4862097899,-0.7197427162,1.6963572802,0.4261334520,0.6276713297,-0.5409141305,0.363112773683
1403638592277829376.0000000000,12.4949468437,-0.6963539653,1.7085470764,0.4335242905,0.6260115918,-0.5371928065,0.362753449473
1403638592327829504.0000000000,12.5039410623,-0.6738119468,1.7223525977,0.4399436461,0.6257990948,-0.5331008984,0.361425667918
1403638592377829376.0000000000,12.5131783161,-0.6519073474,1.7378578114,0.4466494308,0.6268828072,-0.5282313170,0.358460468967
1403638592427829504.0000000000,12.5224227910,-0.6309419718,1.7553982505,0.4523064641,0.6299098144,-0.5223028964,0.354728308232
1403638592477829376.0000000000,12.5313245868,-0.6113140113,1.7744549453,0.4565165353,0.6343702713,-0.5164747038,0.34988697078
1403638592527829504.0000000000,12.5407613014,-0.5933236193,1.7946730532,0.4575711194,0.6403536399,-0.5109589830,0.345683098022
1403638592577829376.0000000000,12.5503911398,-0.5768272116,1.8164584551,0.4571943478,0.6465324330,-0.5060610917,0.341864465698
1403638592627829504.0000000000,12.5605953493,-0.5613315729,1.8398777078,0.4566910120,0.6522892699,-0.5016458286,0.338087992433
1403638592677829376.0000000000,12.5715483012,-0.5467683523,1.8642714111,0.4554046905,0.6576977726,-0.4983888921,0.334138773702
1403638592727829504.0000000000,12.5832861654,-0.5329262932,1.8880554883,0.4536986478,0.6626365604,-0.4956779744,0.330716905408
1403638592777829376.0000000000,12.5960868653,-0.5196213567,1.9105227174,0.4515765277,0.6671285285,-0.4939925453,0.327092542333
1403638592827829504.0000000000,12.6103644674,-0.5063623405,1.9336750153,0.4499061332,0.6706927621,-0.4930285615,0.323540612058
1403638592877829376.0000000000,12.6251340526,-0.4940063834,1.9540462359,0.4486350219,0.6735738542,-0.4915738565,0.321527640489
1403638592927829504.0000000000,12.6410829698,-0.4821449344,1.9733399034,0.4476077500,0.6755911283,-0.4903768651,0.320553364707
1403638592977829376.0000000000,12.6584290347,-0.4704451867,1.9912965269,0.4467856659,0.6773120114,-0.4890785130,0.320051895822
1403638593027829504.0000000000,12.6769958670,-0.4590713134,2.0083450139,0.4470359438,0.6778970117,-0.4885658783,0.319245812787
1403638593077829376.0000000000,12.6970119712,-0.4478876148,2.0238447889,0.4467761205,0.6785155003,-0.4881391216,0.318948290409
1403638593127829504.0000000000,12.7185031199,-0.4366628781,2.0396175177,0.4475368808,0.6783706815,-0.4876039627,0.319008360847
1403638593177829376.0000000000,12.7420704137,-0.4254462803,2.0570950093,0.4493982371,0.6772996064,-0.4866694978,0.320092591987
1403638593227829504.0000000000,12.7674136501,-0.4144747301,2.0758860945,0.4512069719,0.6758934322,-0.4845179779,0.323763286916
1403638593277829376.0000000000,12.7938230666,-0.4037180684,2.0958671857,0.4513064551,0.6755640725,-0.4819316182,0.328142625833
1403638593327829504.0000000000,12.8216220874,-0.3926378829,2.1176823523,0.4515432070,0.6751681168,-0.4791388000,0.332690181052
1403638593377829376.0000000000,12.8495319920,-0.3818172033,2.1403126764,0.4522861260,0.6742417395,-0.4758778048,0.338194695278
1403638593427829504.0000000000,12.8776259890,-0.3709144578,2.1625405440,0.4534091322,0.6728792330,-0.4722498710,0.344432512869
1403638593477829376.0000000000,12.9054214426,-0.3593410747,2.1835726038,0.4548068264,0.6713448333,-0.4704589554,0.348016144295
1403638593527829504.0000000000,12.9330727662,-0.3472732689,2.2029845913,0.4556662991,0.6700789852,-0.4690886910,0.351166879737
1403638593577829376.0000000000,12.9604065226,-0.3346523909,2.2206727578,0.4561816568,0.6691641434,-0.4681596769,0.353474414945
1403638593627829504.0000000000,12.9873033208,-0.3215247349,2.2367620649,0.4563868943,0.6683498283,-0.4681338551,0.354781909527
1403638593677829376.0000000000,13.0135894183,-0.3078983541,2.2512023459,0.4562241457,0.6681609787,-0.4673713002,0.356348850379
1403638593727829504.0000000000,13.0391738426,-0.2935824415,2.2644471877,0.4577966932,0.6666820949,-0.4671215448,0.357427803003
1403638593777829376.0000000000,13.0643120990,-0.2784820062,2.2764497918,0.4596851069,0.6649522971,-0.4664351484,0.359118779076
1403638593827829504.0000000000,13.0883858850,-0.2623620663,2.2894382408,0.4662830951,0.6604240552,-0.4657468601,0.359861090936
1403638593877829376.0000000000,13.1112149730,-0.2457234178,2.3038984615,0.4756138883,0.6551963477,-0.4628364998,0.360959207675
1403638593927829504.0000000000,13.1318265722,-0.2294006125,2.3187864691,0.4818689023,0.6527154395,-0.4604145034,0.360254633634
